"region","year","annual.unsmoothed","annual.two.yr.running.mean","annual.three.yr.running.mean","winter.unsmoothed","winter.two.yr.running.mean","winter.three.yr.running.mean"
"Gulf_of_Alaska",1877,7.96978649787047,7.5887284631606,7.63293070461397,5.80387911582194,6.02455560452331,5.81639104844585
"Gulf_of_Alaska",1878,7.20767042845072,7.60872377656036,7.72907801699706,6.24523209322467,5.5522874670634,5.63615134998291
"Gulf_of_Alaska",1879,8.00977712466999,7.43306606405409,7.35793418551963,4.85934284090212,5.33997343211986,5.6417263191548
"Gulf_of_Alaska",1880,6.85635500343818,6.89815642770442,7.26869666002628,5.82060402333761,5.21360881008097,5.09552015368802
"Gulf_of_Alaska",1881,6.93995785197066,6.92910698159777,6.90485632221124,4.60661359682432,4.83388664173749,5.16279243560419
"Gulf_of_Alaska",1882,6.91825611122487,7.68955293341154,7.43968790626458,5.06115968665065,5.3424692315206,5.09718401995517
"Gulf_of_Alaska",1883,8.4608497555982,8.65673333641078,8.07724092801548,5.62377877639055,5.95649399105041,5.65804922291715
"Gulf_of_Alaska",1884,8.85261691722336,7.75893059702156,7.99290364988044,6.28920920571027,6.72656102298326,6.35896694078569
"Gulf_of_Alaska",1885,6.66524427681975,7.08474128526812,7.67403316258653,7.16391284025626,5.80585338722066,5.96697199338386
"Gulf_of_Alaska",1886,7.50423829371648,7.1659518072246,6.99904929708965,4.44779393418505,4.12448886869081,5.13763019254596
"Gulf_of_Alaska",1887,6.82766532073272,7.94196483899206,7.79605599056687,3.80118380319657,4.02705740897505,4.16730291737838
"Gulf_of_Alaska",1888,9.05626435725141,8.44079980253066,7.90308830859801,4.25293101475353,5.09967469734019,4.66684439929231
"Gulf_of_Alaska",1889,7.82533524780991,7.07734118178023,7.73698224027062,5.94641837992685,5.62149327419384,5.1653058543804
"Gulf_of_Alaska",1890,6.32934711575055,6.9594296995396,7.24806488229637,5.29656816846084,4.77136251333183,5.16304780219684
"Gulf_of_Alaska",1891,7.58951228332864,7.3015248094486,6.97746557821592,4.24615685820283,4.54633339971847,4.79641165596593
"Gulf_of_Alaska",1892,7.01353733556856,7.04076582862875,7.22368131352871,4.84650994123412,4.60921617889834,4.48819640533317
"Gulf_of_Alaska",1893,7.06799432168894,6.85414677424348,6.90727696135184,4.37192241656256,4.68168899228346,4.73662930860035
"Gulf_of_Alaska",1894,6.64029922679803,7.00429090061406,7.02552537430568,4.99145556800436,5.08838960415634,4.84956720829175
"Gulf_of_Alaska",1895,7.36828257443009,7.40539777960069,7.15036492866647,5.18532364030832,5.5751346848177,5.38057497921325
"Gulf_of_Alaska",1896,7.44251298477128,7.10409235127915,7.19215575899613,5.96494572932708,5.40598652737309,5.33243223168483
"Gulf_of_Alaska",1897,6.76567171778702,7.69057126951182,7.60788517459831,4.8470273254191,5.10408790043409,5.39104051006509
"Gulf_of_Alaska",1898,8.61547082123661,8.01632738722176,7.59944216407685,5.36114847544908,5.64700142586896,5.38034339238567
"Gulf_of_Alaska",1899,7.41718395320691,7.82545239391857,8.08879186969125,5.93285437628884,5.49445044236068,5.45001645339015
"Gulf_of_Alaska",1900,8.23372083463024,7.3369844075265,7.36371758941997,5.05604650843251,5.20893815115886,5.45024355953552
"Gulf_of_Alaska",1901,6.44024798042276,7.06605611427662,7.45527768772782,5.3618297938852,4.99282933153333,5.01390172383306
"Gulf_of_Alaska",1902,7.69186424813047,7.20229646321304,6.94828030228295,4.62382886918146,5.55503508474749,5.49063332112673
"Gulf_of_Alaska",1903,6.71272867829561,6.50277255161779,6.89913645045535,6.48624130031352,5.11574203868159,4.95177098218155
"Gulf_of_Alaska",1904,6.29281642493996,6.90409607590092,6.84030694336582,3.74524277704966,4.4847922261533,5.15194191754004
"Gulf_of_Alaska",1905,7.51537572686188,7.57365122606299,7.14670629235531,5.22434167525694,5.42604672689423,4.86577874361271
"Gulf_of_Alaska",1906,7.63192672526409,6.77610015192128,7.02252534356815,5.62775177853152,5.07082094491424,5.12199452169514
"Gulf_of_Alaska",1907,5.92027357857847,6.0931964213115,6.60610652262903,4.51389011129697,4.54929612682758,4.90878134406223
"Gulf_of_Alaska",1908,6.26611926404454,6.15666050065482,6.0778648599627,4.58470214235819,4.15311247393967,4.2733716863921
"Gulf_of_Alaska",1909,6.04720173726511,6.15499279329957,6.19203495021456,3.72152280552115,3.72747624324638,4.01321820961698
"Gulf_of_Alaska",1910,6.26278384933403,6.63807961010397,6.44112031915768,3.7334296809716,3.55081210040058,3.60771566877411
"Gulf_of_Alaska",1911,7.01337537087391,7.42056503163824,7.03463797087017,3.36819451982956,4.29626867384605,4.10865567622123
"Gulf_of_Alaska",1912,7.82775469240257,7.74027417542544,7.49797457390827,5.22434282786254,5.97895340535726,5.10870044351469
"Gulf_of_Alaska",1913,7.65279365844832,7.47090057506515,7.58985194751096,6.73356398285198,5.89247490007689,5.66976420933877
"Gulf_of_Alaska",1914,7.28900749168198,7.82996473138109,7.77090770707017,5.05138581730179,5.57566201970332,5.96162934075287
"Gulf_of_Alaska",1915,8.3709219710802,7.42937387438532,7.38258508015087,6.09993822210484,5.36656937216621,5.2615081872114
"Gulf_of_Alaska",1916,6.48782577769043,6.66731760462363,7.23518572677582,4.63320052222757,4.63872313990745,5.12579483397325
"Gulf_of_Alaska",1917,6.84680943155683,6.67679609567018,6.61380598967693,4.64424575758734,4.37175140793492,4.45890111269914
"Gulf_of_Alaska",1918,6.50678275978354,6.64160109031074,6.7100038707261,4.09925705828251,4.13636964299229,4.30566168119064
"Gulf_of_Alaska",1919,6.77641942083794,6.89996169326835,6.76890204877342,4.17348222770208,4.64553928351624,4.46344520843833
"Gulf_of_Alaska",1920,7.02350396569876,7.19752694764738,7.05715777204423,5.1175963393304,5.27274074065233,4.90632123633558
"Gulf_of_Alaska",1921,7.37154992959599,7.30407379213876,7.21055051665876,5.42788514197426,5.09060154116868,5.09959980722259
"Gulf_of_Alaska",1922,7.23659765468153,7.42295978292227,7.40582316514684,4.75331794036311,5.04503560213111,5.17265211541216
"Gulf_of_Alaska",1923,7.60932191116302,7.3580761955898,7.31758334862038,5.3367532638991,5.29480587306149,5.11430989549536
"Gulf_of_Alaska",1924,7.10683048001658,7.07673887497146,7.25426655370198,5.25285848222388,4.96368405212745,5.08804045605133
"Gulf_of_Alaska",1925,7.04664726992634,7.88478245999889,7.62546513333812,4.67450962203102,5.54804495712088,5.44964946548855
"Gulf_of_Alaska",1926,8.72291765007143,8.18444941467385,7.80518203309135,6.42158029221075,6.5141774573286,5.90095484556274
"Gulf_of_Alaska",1927,7.64598117927627,7.45289774428312,7.87623771287922,6.60677462244645,5.85554406232017,6.04422280561703
"Gulf_of_Alaska",1928,7.25981430928995,7.74446623153836,7.71163788078433,5.10431350219389,5.49429573918786,5.86512203360739
"Gulf_of_Alaska",1929,8.22911815378678,7.95369287203324,7.72240001778548,5.88427797618183,5.91933018375738,5.64765795656955
