Survey,Haul,Latitude,Longitude,DateTime,Length (mm),Weight (g),Age,Maturity,MaturityTable,Sex
199605,33,58.3265,-153.86433,3/24/1996 19:51,530,1254,7,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,510,1008,12,5,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,490,950,,5,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,998,,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,1188,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,510,1154,7,5,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,560,1272,,6,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,530,1038,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,580,1304,11,7,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,1228,8,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,530,1394,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,460,574,,7,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,500,882,8,6,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,490,738,8,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,490,904,,5,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,490,884,12,6,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,580,1642,8,5,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,510,1082,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,530,956,7,6,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,570,1498,8,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,490,824,5,7,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,490,938,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,540,1344,10,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,540,1400,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,480,1014,5,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,500,1206,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,960,,6,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,1258,9,6,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,480,974,,7,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,1104,,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,540,1082,10,7,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,590,1980,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,1234,6,4,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,1066,,6,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,1164,5,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,560,1556,,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,510,1022,,7,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,1202,7,7,11,1
199605,33,58.3265,-153.86433,3/24/1996 19:51,550,1040,,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,560,1256,,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,510,960,5,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,540,864,13,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,550,1430,8,5,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,500,1038,,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,520,910,,7,11,2
199605,33,58.3265,-153.86433,3/24/1996 19:51,550,1504,9,6,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,600,1614,10,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1404,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1008,8,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,888,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,560,1442,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,480,900,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1198,7,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1122,11,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,570,1412,10,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,1288,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1148,5,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1300,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,520,970,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1010,8,6,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,520,1008,7,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1158,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1130,6,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,430,642,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,520,980,7,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1142,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,520,990,7,6,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1138,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1434,7,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,470,774,,6,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,460,576,7,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,942,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,620,1776,8,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1226,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,1062,9,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1400,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,934,,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,560,1130,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1028,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1002,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,460,684,8,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1522,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1172,11,6,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1324,6,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,560,1360,7,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,520,984,,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1196,8,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1002,8,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,570,1454,9,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1078,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,470,776,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,470,710,7,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,994,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1236,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,470,776,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1066,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,982,,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,520,1332,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,580,1398,,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,938,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,976,8,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,450,782,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,480,846,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,580,1806,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,490,794,7,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,966,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,590,1678,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1202,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,490,972,6,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,994,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1140,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,510,1004,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1260,,6,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1516,10,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,560,1430,9,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1402,9,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1260,6,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,560,1382,7,6,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,520,992,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1146,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,440,686,5,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1396,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,560,1564,9,6,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,762,8,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,600,1990,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1148,5,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,470,936,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,490,948,8,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1158,6,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1172,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,570,1280,,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,1022,7,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1182,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,490,1084,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,972,6,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1578,9,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1188,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,480,876,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,1230,6,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,1010,,6,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,540,1170,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,550,1404,,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1080,,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,500,1004,8,6,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,962,7,7,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,450,600,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,520,1104,8,5,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,984,7,4,11,2
199605,32,58.32583,-153.87567,3/24/1996 17:55,560,1350,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,530,1042,,5,11,1
199605,32,58.32583,-153.87567,3/24/1996 17:55,470,666,,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,210,56,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,44,2,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,630,1852,,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,520,890,,5,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,180,38,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,510,944,7,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,400,448,4,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,460,720,,8,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,580,1458,8,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,490,790,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,450,780,,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,190,44,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,210,50,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,52,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,52,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,210,52,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,210,60,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,230,70,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,230,78,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,48,2,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,230,84,2,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,40,2,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,210,62,2,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,48,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,220,76,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,210,52,2,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,210,60,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,54,2,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,230,74,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,210,50,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,180,38,2,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,470,700,,8,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,560,1478,9,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,280,146,,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,480,812,7,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,52,2,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,46,2,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,590,1582,7,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,510,968,,8,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,130,14,1,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,400,418,4,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,530,1236,,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,510,912,,8,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,470,828,7,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,350,366,4,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,450,700,4,3,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,350,330,4,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,540,1196,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,500,1024,8,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,440,668,,3,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,480,874,6,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,500,1070,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,530,1034,,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,290,186,,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,500,1028,10,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,530,1218,7,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,600,1476,,5,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,520,1094,,7,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,550,1330,7,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,520,952,7,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,130,14,1,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,120,10,1,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,140,18,1,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,120,12,1,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,120,14,1,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,170,32,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,170,34,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,180,40,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,310,200,3,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,360,334,,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,420,508,4,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,310,192,,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,580,968,6,8,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,580,1334,11,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,500,1056,5,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,470,760,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,510,854,7,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,560,1326,12,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,570,1338,7,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,600,1584,,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,390,434,5,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,510,1024,8,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,610,1526,9,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,580,1344,5,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,340,248,3,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,490,822,7,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,480,952,6,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,560,1258,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,530,1126,7,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,530,1120,7,6,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,450,582,4,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,560,1628,8,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,510,938,,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,340,246,,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,670,2744,10,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,490,720,,8,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,500,998,,8,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,200,46,,1,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,470,860,6,8,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,390,388,5,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,500,978,6,8,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,520,998,7,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,370,302,,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,630,1658,10,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,470,740,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,540,1188,,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,520,1006,8,6,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,510,1056,,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,410,512,,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,590,1616,,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,540,1180,,8,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,550,1326,7,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,530,1070,7,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,460,758,6,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,540,1070,7,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,570,1118,12,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,570,1364,8,5,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,630,2214,,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,560,1062,,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,490,798,,7,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,490,854,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,500,996,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,580,1330,,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,540,940,8,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,460,790,7,8,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,530,1138,,5,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,310,170,3,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,340,294,,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,330,248,3,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,480,698,,7,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,310,196,,2,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,540,1232,7,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,300,168,,2,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,120,12,1,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,190,40,,1,11,1
199605,1,55.87283,-156.4905,3/17/1996 9:34,530,972,8,4,11,2
199605,1,55.87283,-156.4905,3/17/1996 9:34,410,534,5,2,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,62,2,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,52,2,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,52,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,50,2,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,190,40,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,190,40,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,58,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,44,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,52,2,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,52,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,190,40,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,180,34,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,180,34,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,180,40,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,190,42,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,190,44,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,190,44,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,44,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,44,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,50,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,54,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,54,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,54,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,62,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,58,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,60,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,60,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,62,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,62,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,62,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,64,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,66,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,70,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,70,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,230,74,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,310,204,3,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,64,2,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,190,42,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,180,34,2,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,62,2,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,52,2,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,44,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,230,68,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,230,78,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,180,38,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,46,2,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,200,54,,1,11,1
199605,2,56.23717,-156.3505,3/17/1996 20:08,190,40,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,210,56,,1,11,2
199605,2,56.23717,-156.3505,3/17/1996 20:08,220,70,,1,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,210,68,,1,11,1
199605,3,56.225,-156.37,3/17/1996 23:40,200,52,2,1,11,1
199605,3,56.225,-156.37,3/17/1996 23:40,220,68,2,1,11,1
199605,3,56.225,-156.37,3/17/1996 23:40,210,54,,1,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,190,44,,1,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,170,32,2,1,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,210,56,2,1,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,170,32,,1,11,1
199605,3,56.225,-156.37,3/17/1996 23:40,180,34,,1,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,200,54,,1,11,1
199605,3,56.225,-156.37,3/17/1996 23:40,180,34,2,1,11,1
199605,3,56.225,-156.37,3/17/1996 23:40,200,46,2,1,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,200,50,2,1,11,1
199605,3,56.225,-156.37,3/17/1996 23:40,670,3026,11,4,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,460,830,,2,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,500,990,5,2,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,590,1518,7,7,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,500,864,,4,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,540,1274,6,5,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,440,608,,2,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,380,426,,3,11,2
199605,3,56.225,-156.37,3/17/1996 23:40,100,6,,1,11,1
